ano,m̻s,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
1972,1,0,0,0,0,0,0,0,0,0,20.1,2.3,0,50.4,0,118.2,0,0,9.4,10.2,15.3,0,0,0,0,0,15.3,0,0,0,50.2,0
1972,2,0,0,0,0,20.2,0,35.3,0,0,0,0,0,0,48.2,0,52.3,0,73.1,0,35.2,0,0,0,25.3,0,0,0,0,0,,
1972,3,0,10,0,25.3,0,53.1,0,0,32.1,0,0,0,0,0,0,45.3,0,0,34.1,0,0,0,0,0,0,18.1,0,0,55.2,0,0
1972,4,12.6,16.3,0,2.3,2.1,0,0,0,0,0,0,13.2,2,1.1,0,0,0,0,41.5,88.6,42.5,0,0,0,0,0,6.2,0,10,10.5,
1972,5,0,18.2,10.1,1.1,3.3,0,0,0,0,6,6.6,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,17.4,0,0
1972,6,0,0,0,0,19.4,0,0,0,13.4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,
1972,7,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1972,8,0,0,0,0,0,0,0,0,0,0,25,22,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1972,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,11,0,25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1972,12,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,30,0,0,18,20,0,0,14,0,0,14.8,0,19.6,0,0
1973,1,0,5.2,31.2,0,0,15.3,19.2,0,11.3,0,48.3,53.2,0,2,0,0,5,0,0,13.2,0,0,0,65.3,0,0,0,30.2,0,0,0
1973,2,0,0,0,0,35.2,0,0,0,0,38,0,0,76.3,4.2,0,0,25.2,0,5.2,20.5,0,0,22.3,35,0,55.2,0,0,,,
1973,3,0,0,0,53.4,85.2,15.2,0,44.8,16.6,18.4,0,0,0,0,0,0,0,0,25.4,7.4,23.6,19.6,52.6,35.9,0,5.2,0,0,0,0,0
1973,4,0,25.2,0,65.8,0,0,25.4,0,0,0,0,0,0,0,0,35.6,0,18.4,22.2,16,28.2,0,68.8,0,0,0,35.4,0,0,0,
1973,5,0,85.1,52.4,0,23.6,0,0,0,34.2,0,0,0,0,0,0,21.2,0,0,0,0,0,0,0,38.2,43,22.2,0,45.4,0,0,0
1973,6,0,0,0,21.2,0,13.4,0,0,0,5.6,0,0,0,0,0,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,
1973,7,0,0,0,12.6,0,0,0,9.1,0,0,0,0,22.5,6.1,27.4,15.8,0,6,19.3,0,20.2,8.6,50.4,0,0,0,0,0,0,0,0
1973,8,0,0,0,0,0,0,0,0,18.7,0,0,0,0,35.2,0,0,0,0,6.1,0,0,0,21.3,0,0,0,0,0,0,0,0
1973,9,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1973,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0
1973,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18.4,0,0,0,0,2,0,0,0,0,4,28.3,40.2,
1973,12,35.4,2,0,0,7.2,0,0,0,0,4.2,0,4.2,0,6,0,0,20.2,5.4,4.2,0,0,0,25.4,13.6,10.2,3.2,0,18.4,25.2,0,0
1974,1,0,0,0,0,23.2,0,0,0,7.4,0,0,0,0,27.4,26.6,0,0,25.6,48.6,25,16.6,0,30.2,0,25.4,0,35.2,10.4,0,9.2,31.4
1974,2,0,0.6,24.2,0,25.4,35.2,25.8,38.6,0,0,0,0,0,18.2,0,25.3,0,28.2,47.6,0,0,0,16.4,0,25,23.6,64.4,13.4,,,
1974,3,48.2,0,35.4,24.6,0,38.6,0,0,18.2,22.6,0,12.2,0,25.6,25,6.4,33.2,25.4,0,30.6,18.2,22.6,0,4.2,0,0,0,23.4,0,52.2,0
1974,4,0,0,0,38,36,21.4,0,84,0,0,6.4,0,17.2,32.4,0,43.8,0,4.2,10.2,0,12.2,22.4,9.8,0,25,13.8,0,34.6,0,4.8,
1974,5,38.4,27.4,12.2,35.6,19.4,12.2,0,25.6,0,0,52.4,0,0,18.2,0,0,12.4,0,23.4,0,0,0,22.4,28.8,0,25.6,0,0,0,12.4,0
1974,6,25.4,0,8.6,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,4.6,0,0,0,0,
1974,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0.6,0,0,0,0,0,0,0,0,0
1974,9,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1974,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.8,0,0,0,0,0,0,0,0
1974,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1974,12,0,5.2,18.4,4.1,0,0,0,0,0,0,0,0,10.4,4.5,0,0,0,0,0,0,0,0,0,46.4,0,0.8,0,19.6,33.6,0,2.4
1975,1,0,34.4,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,10.6,0.6,0,54.4,0,0,0,0,0,43.6,0,64.2,0,16.4
1975,2,28.4,0,26.8,25.4,0,0,27.8,0,8.4,0.5,10.2,0,8.4,15.8,0,18.2,14.8,13.4,0,0,0,18.4,0,0,0.4,0,0,2.9,,,
1975,3,43,11.8,3.2,0,24.6,8.2,4.8,27.8,34,18,0,0,0,24,0,10,0,7,0,15,0,12,22,9,0,0,0,0,0,6,0
1975,4,23.4,4.2,0,6.4,2.8,6.2,18.6,8.2,0,58.4,12.6,0,14.2,18.4,0,11.4,0,22.6,0,0,6.2,0,19.8,10.2,26.3,3.2,28.6,0,3.2,0,
1975,5,0,0,3.2,0,28.4,24.8,0,0,0,0,0,4.2,22.4,19.2,3.4,13.6,28.6,8.2,25.6,5.2,0,0,0,4.2,0,0,0,0,0,0,0
1975,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1975,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1975,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,11,0,0,0,0,5.2,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,4.2,0,0,
1975,12,0,4.2,23.4,2.6,0,23.4,21.6,0,0,0,8.2,0,0,0.2,0,0,0,0,0,0,0,0,4.2,8.4,0,4.6,0,47.2,19.3,12.4,23.2
1976,1,38.1,8.2,0,10.4,0,0,0,0,8.8,0,0,0,0,0,0,18.1,0,0,0,0,31.7,0,0,0,0,0,0,0,0,25,0
1976,2,49.5,0,5,15.8,25,0,0,31,0,0,0,30,14.6,0,12.6,28,3.6,19,0,0,4.2,5.3,0,0,15.6,18.8,0,16.9,0,,
1976,3,15.1,18.8,0,17.5,0,22.8,15.6,8.7,0,0,0,0,14.8,0,0,0,0,0,0,0,0,0,0,25,0,25,15.3,0,0,38.1,13
1976,4,6.7,0,0,0,0,0,4.8,0,5.3,15.3,0,3.6,0,0,0,4.4,0,0,24.2,0,0,0,0,8.8,0,0,0,0,0,0,
1976,5,0,0,2.6,0,20.6,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,1.9
1976,6,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1976,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,9,0,0,0,0,0,0,0,0,8.8,0,0,0,3.6,0,7.2,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,
1976,10,0,0,0,0,0,0,0,18,27.6,0,0,0,0,0,0,4.2,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0
1976,11,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,6.9,0,0,0,14.4,0,0,0,0,0,0,11.8,0,3,0,
1976,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,23.2,0,2.3,0,0,10.2,0,2.6,0,0,0
1977,1,69.8,7.9,0,0,0,27.6,0,0,15.1,17.2,0,12.9,0,0,0,7.8,0,8.7,0,12.8,0,0,0,5.2,7.3,36,8.2,4.1,0,1.9,0
1977,2,5.2,0,0,0,0,31.8,13.8,14.5,48.6,0,3.2,6.8,6.4,0,0,0,0,8.8,0,6.4,14.6,0,6.7,21.8,20.6,49,6.8,0,,,
1977,3,0,6.2,0,5.2,4.6,0,0,18.9,2.4,5.4,30.3,30.8,24.2,36.2,0,0,0,0,14.2,0,8.4,0,3.6,16.4,0,0,2.8,35.7,15.8,0,0
1977,4,35.2,0,0,0,0,0,0,18.5,53.4,0,0,0,7.2,35.6,0,0,7.2,0,0,6.2,0,0,0,0,18.2,0,0,23.7,34.1,0,
1977,5,0,0,13.5,0,15.7,4.4,22.3,16,6.3,2.4,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0
1977,6,0,0,0,1.3,9,0,0,0,1.3,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1977,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0
1977,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,0,
1977,10,0,0,0,0,0,4.8,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,11,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,
1977,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,5.8,0,0,0,0,0,0,0,0,32.8,0,0,0,0,0
1978,1,0,0,0,0,0,0,37.2,0,0,0,0,5.8,0,7.2,0,0,50.7,0,0,0,0,0,0,0,0,0,0,6.2,25.8,0,0
1978,2,0,0,0,0,0,14.4,0,0,40.8,0,20.6,77.8,13.5,0,49.7,0,0,0,0,0,0,0,0,0,12.6,0,7.7,2.4,,,
1978,3,3.6,9.2,30.7,58.2,5.2,4.5,0,0,0,16.8,0,18.2,0,9.9,42.8,3.2,8.4,7.9,11.4,3.2,0,0,5.8,0,0,0,0,0,0,13.1,0
1978,4,0,5.9,0,0,31.9,0,0,0,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,5.8,0,0,23.4,27.3,36.1,13.1,
1978,5,0,0,13.1,11.2,55.6,0,4.2,0,29.3,0,4.1,0,0,1.3,1.5,0,29.8,4.2,0,0,0,6.8,7.9,0,0,0,0,0,0,0,0
1978,6,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1978,7,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,8.8,0,6.4,0,0,0,37.2,8.2,0,0,0,0,0,0,0,0,0
1978,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1978,10,0,0,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,0,0,0,0,2.2,0,0
1978,11,0,0,5.6,0,0,0,0,0,0,0,0,0,20.6,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,
1978,12,7.9,0,0,11.2,0,0,21.2,0,0,0,0,0,16.7,0,0,0,0,0,0,0,7.6,0,12.8,0,9.9,20.8,0,0,0,0,0
1979,1,0,0,60.2,0,0,0,0,0,0,0,0,72.8,0,8.1,28.8,53.6,22.2,18.3,89.8,0,0,0,0,55.2,19.1,10.1,7.4,0,0,24,0
1979,2,0,0,16.9,0,16.8,0,38.6,15.4,49.6,21.3,6.4,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,11.5,0,,,
1979,3,28.8,0,0,0,0,0,2.3,0,0,4.8,4.2,0,49.2,0,0,0,3.4,21.9,0,0,73.8,0,0,2.2,0,0,0,0,47.2,0,9.9
1979,4,0,3.9,0,0,3.8,0,0,0,0,36.4,0,4.8,0,0,0,0,0,0,0,0,0,0,4.2,0,122.6,0,0,13.1,4.6,0,
1979,5,27.6,19.8,8.6,1.6,3.8,5.8,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,0,15.8,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1979,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,6.4,9.4,0,0,5.2,0,0,10.8
1979,9,0,0,0,3.8,24.9,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,16.8,0,0,0,0,0,0,0,0,
1979,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,44.8,0,2.2,0,0,0,0,0,0
1979,11,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,8.8,
1979,12,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,4.2,0,12.9,3.4,5.2,0,0,0,14.2,0,0,0,0,0,13.2,0,23.6
1980,1,0,27.4,0,3.2,0,0,6.6,0,8.8,0,0,6.8,0,0,35.7,0,0,0,12.2,0,7.4,0,43.4,0,0,0,0,0,14.6,0,0
1980,2,0,4.2,2.4,15.6,0,1.8,0,0,0,15.8,17.6,0,1.6,0,91.2,0,0,5.4,0,0,17.2,58.4,4.6,0,24.8,0,6.2,4.8,30.6,,
1980,3,36.2,20.4,0,8.6,0,63.2,21.8,12.8,0,0,31.2,0,0,0,7.2,0,8.6,0,0,5.1,3.2,0,1.6,5.8,0,0,0,0,0,0,0
1980,4,0,0,3.4,33.2,0,0,0,19.6,0,0,3.8,0,9.2,27.2,9.4,0,14.1,11.4,0,0,0,0,0,0,0,0,0,0,0,0,
1980,5,10.9,0,8.8,9.2,0,0,0,0,0,0,0,0,0,0,0,19.9,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0
1980,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1980,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,6.8,0,0,0,0,0,0,0,0,0,0,0,
1980,10,0,20.2,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,11,0,0,0,0,0,0,67.2,0,0,0,55.2,0,0,9.6,0,17.2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,
1980,12,0,0,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,10.2,0,0,15.8
1981,1,0,0,0,5.2,7.6,0,16.4,8.4,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,10.6,5.2,0,0,36.8,0,12.2
1981,2,0,0,0,0,19.2,24.6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,,,
1981,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,35.2,0,0,0,17.2,0,52.6,0,0,0,139.8,0,0,8.6,0,48.8,0
1981,4,27.4,0,0,27.2,0,0,1.6,0,0,0,0,0,0,0,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1981,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,6,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1981,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0
1981,9,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1981,10,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,23.4,0,0,0,0,0,0,0,0,0,0.2,0
1981,11,0,0,0,0,0,4.4,0,0,0.5,0,1.8,0,0,2.5,0,0,65.4,0,0,0,0,0,0,0,0,0,0,0,0,0,
1981,12,0,0,0,15.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0
1982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,9,0,0,0,52.4,13.8,9.1,72.8,2.2,0,0,0,0,16.6
1982,2,0,29.4,13.4,0,39,0,0,0,0,0,0,0,0,0,23.2,9.6,8,19.8,0,0,0,0,3.6,0,0,31.8,94.4,10.8,,,
1982,3,0,0,33.2,15.4,0,0,27.6,15.4,0,0,0,7.8,0,0,5,8.8,14.8,0,0,0,0,8,0,2.4,0,22.8,24.6,1.3,0,39.4,3.4
1982,4,0,3.7,5,9.8,2.6,2,0,0,7,0,0,1.4,1.7,0,0,1.5,0,0.7,7.8,16,0,0,0,8.6,0,13.6,4.8,0,0,0,
