ano,mÃªs,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31
1993,1,0,0,0,1,6,0,0,0,5.8,0,0,0,14,4.9,0,0,64.7,14.5,0.6,0,3.6,0,0,0,2.3,0,0,0,0,0.2,2
1993,2,4,0,0,0.4,0,0,0,8.9,0,3.4,0,1.2,0,0,6.3,9.7,35.8,8.3,0,1.3,0,0,0.7,33.6,0,0.5,1.5,2.8,,,
1993,3,0,6.1,2.1,0.5,25.3,1.1,1,6.3,0,0,0,2.8,0.6,6,0,2.5,54.3,5.5,5.1,7.7,4.5,12,3.1,0.4,3.1,0.5,0.5,27.7,0.9,12.3,13.3
1993,4,0,0,0,0,2.1,0.4,0,0.5,2.3,0,6.8,0,0,0,0,0,4.8,0,9.5,0,0,0.2,4.3,4.1,0.4,0,10.4,0,35.5,0.5,
1993,5,0,0,5.8,0,0,14.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,4.5,24.9,0,0,0,0,0,0,0,0
1993,6,0,0,0,0,0,0,0,0,0,0,15,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1993,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,8,0,12,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0
1993,9,0,0,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,
1993,10,0,0,0,0,0,0,0,0,22,6.4,0,0,0.2,0,0,0,0,0,6.2,0,0,2,0,0,0,0,0,0,6.9,0,0
1993,11,0,4.9,0,0,0,15.2,0,0,0,0,0,0,16.6,0.8,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,
1993,12,0,0,0,16.3,2.5,0,0,0,0,0,0,0,0,1.6,17.3,0,0,1.5,0,0,5.8,24.3,2.9,0,28.8,9.8,2.2,10.9,1.3,0,0
1994,1,4.4,0,1,2.4,22.8,26.2,2.2,0,0,33.2,4.7,1.8,17.7,6.3,45.2,1.6,1.2,1.4,15.3,3.4,5.3,3.9,22.2,1.4,0,0,0.4,0,9,12.2,0.5
1994,2,1.7,0,4.6,4.1,27.5,37.1,4.2,1.4,0.9,47.6,3.2,4.1,0,0,0.6,32.8,0,12.9,4.5,4.3,0.4,1.3,0,7,0,0,4,44.1,,,
1994,3,40.6,101.7,0.8,23.4,14,73.7,8.7,0,4.6,0,34.6,0.5,3.8,27.1,23.7,35.5,21.5,0,0,26.6,29,9,0,0,27.6,30.9,27.7,12.1,13.3,2.5,20.6
1994,4,38.1,0,14.9,3.8,0,2,16.9,22.3,0,3,1.7,0,0,0,0,0,8.4,19.5,24.6,1.1,8.3,0,4,0,0,0.4,0,4.8,0,0,
1994,5,19.3,0,26,0,0,0,0,0,0,7.6,4.8,0.2,0,0,0,37.5,0,0,0,0,0,0,0,1.2,0,0,2.2,0,17.3,2.3,0
1994,6,0,0,1.1,1.2,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6.3,0,0,0,2.5,0,13.5,0,0,0,
1994,7,0,0,0,0,0,0,0,0,0,5.2,2.4,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0
1994,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,
1994,10,0,0,0,0,0,0,0,0,59.3,0.3,0,0,0,1.2,0,0,18,0.8,0,0,0,0,0,0,0,0,0,0,0,16.3,6.8
1994,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,23.5,16,
1994,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1,14,1,33.5,0
1995,1,0,0,1,0,3.4,15.7,3.9,1.7,36.5,0.7,34.6,7.7,0.1,3.5,17.7,0,0,0,0,0,0,23.3,0,4.6,0,0,0,16,0,22.1,0
1995,2,0,0,20,4.3,2.5,23,0.7,0,1,0.6,1.1,1,0,0,3,3.4,0.7,22.7,22.8,27.2,0,12.2,21.7,13.3,0,59.8,3.8,0,,,
1995,3,9.3,43.3,0,30,4.3,0,0,3.3,62.3,0,1.8,0.7,1.2,30.9,3.8,1.9,2.3,10,0,5.9,0,1.7,10.6,8.1,12.9,0,0.9,2.7,13.7,0,0.9
1995,4,12.1,5.4,2.2,0,0,42.7,65.3,66.1,12.8,16.7,5.4,0.4,5.2,0.3,42.4,55.9,0,0,36.6,3.9,2.3,1.9,0,0,0,3.1,14.9,0,27.9,0,
1995,5,7,11.8,12.2,0,32.3,6,18.1,7.6,0,1.1,0.8,0,0,0,0,5.2,0,0,5.2,2.1,4.5,40.8,6.8,4.4,0.5,24.7,12.3,6.6,76.5,4.8,0
1995,6,0.2,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,
1995,7,0,0,7.8,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1995,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,11,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,10.3,0,0,0,4.5,
1995,12,0,0,0,0,15.4,0,0,0,8.8,0,0,0,0,0,0,35.5,4.5,0,0,0,0,21.5,0,0,2.1,0,14.1,0,0,0,4.4
1996,1,15.6,0,0,0.6,66.8,3.8,0,1.7,0,0,0,0,0,8.7,4,0,6.7,0,0,0,6.8,0,0,10,0,0,0,0,0,0,3.6
1996,2,1.3,0,7,15.9,43.2,16.8,4.7,0,0,0,0,0,8.7,3.8,1.6,21,1.6,0,0,60,2.1,17,26.5,0,0,3.9,0,0,0,,
1996,3,13.7,36.7,0.1,0,77.3,73.9,6.8,0,0,21.2,0,15.8,26.2,6,0,2.7,9.8,33,12.2,0,26,0,0,2.5,1.7,8.1,63.5,110.8,0,0,88.7
1996,4,1.3,5.1,12.2,5.1,0,14.5,0,4.1,54.4,8.2,7.6,0,17.7,39,9.4,40.4,7.9,13.1,0,18.7,6.5,0,0,0,0,17.4,11.3,0.2,0,18.4,
1996,5,4.3,9.8,0,0.2,9.7,6.4,4.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3
1996,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1996,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,8,0,0,0,0.2,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
1996,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
1996,10,0,0,58.7,1.6,0,15.7,0,55.3,35.8,0.6,0,0,0,0,0,0,6.5,0.1,0,1.8,0,0,0,0,0,0,0,0,0,0,0
1996,11,9.4,0,0.3,0,0,0,0,0,0,0,0,0,0,6.7,11.3,0,0,9.4,0,0.6,7.8,1.1,0,11.7,0,0,2.6,52.8,0,0,
1996,12,0,0,0,12.7,1.5,0,0,0,0,0,3.9,0,0,5.5,0,22.5,0,0,0,10.3,0,0,0,0,6.1,4,0,0,0,0,19
1997,1,17.8,2.3,2.9,0,0,0.7,0,13,0,0,0,1.5,0,19.3,10.1,0,0,0,0,32.7,16.7,0,2,3.8,5.3,0,0,29.7,2.8,0,0.7
1997,2,0,0.6,19.1,0.2,0,0.3,31.3,1.8,0,23.2,8.2,0.3,28.3,0,29.8,0,0,0,0,38.7,1.3,5.7,2,0.1,0,0,0,0,,,
1997,3,0,5.7,14,1.9,0,0,0.2,12.2,4.9,7.6,0.2,5.2,5.9,0.1,0.2,0,20.2,16.9,3.1,22.3,0,11.3,11.3,11.1,0,28.3,10.9,8.7,1.4,0,0.1
1997,4,0.3,22.6,22.3,0,0,1.5,1.2,1.1,3.5,0,0,0.4,0,0,1.5,9.3,0,0,0,0,0,0,9.9,0,16.7,0.7,0.4,0,0,0,
1997,5,16.2,0,10.7,2.3,1.9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,4.7,0,0,0,0,0,0
1997,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,
1997,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0
1997,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1997,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,0.2,0,0,0,0,0,0,0,0,0
1997,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,8.3,0,0,0,0,1.2,0,0,0,0,3.9,0,0,
1997,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,6.3,1.6,9.5,0,0,15.1,22.5,0,0,0
1998,1,0,0,0,7.9,3.7,0,0,33.7,4.1,0.1,10.3,4.2,0,0.2,1.5,9.3,2.3,2.5,28.7,51.2,24.3,4.2,1.4,0,7.1,1.7,9.7,0,0,2.3,5.3
1998,2,0,23.1,25.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1.9,1.1,6.1,7.3,2.8,0,11.1,6.2,0.9,0,0.6,,,
1998,3,24.5,0,36.8,15,0,19.2,6.2,0,1.9,5,1.5,0,0,0,0,0,5.9,0,0,10.7,5.9,13.5,7.7,10.6,3.5,3.5,0,0.2,17.6,72,0
1998,4,0,13.1,6.7,3,0,0,0,0,5.9,0,0.5,0,0,0,8.9,0,0.3,0,0,0,0,2.1,0,0,0,0,0,0,1,0,
1998,5,0,0,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0
1998,6,0,23.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,1.2,0,0,
1998,7,0,0,0,0,0,0,0,0,0,19.3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,8,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,10,0,0,0,0,0,0,0,0,0,11.6,0,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,11,0,0,0,0,0,0,0,0,0,1.1,0,7.1,0,0,0,0,0,0,0.6,0,0,0.2,1.6,0,12.1,0,0,0.5,0,0,
1998,12,0,0,0,0,0,0,0,0.2,0,8,95.7,0,4.7,0,2.7,0,0.2,0,0,0,0.5,0,0,0,28.5,14.6,0,0,0.1,0.3,0
1999,1,0,0,0.4,0,0,5.4,0,0.2,0,0,5.8,4.4,0,0.3,0,2.5,0,10.1,3.6,0.3,0,0,10.8,1.8,0,1.7,0.2,10.7,0,1.6,11
1999,2,2.4,4.6,71.7,5,8.8,0.3,6.1,0.6,33.5,0,0.9,0,0,0,25.1,5.7,5.3,4.1,30.6,9.2,2.1,0,6.6,63,19.7,5.4,18,1.3,,,
1999,3,0,1.5,35.1,6.2,8.3,7.5,30.8,18.8,0.7,16.4,1.7,0,1.2,12.5,0,0,54.3,5.4,44.8,32.3,1.5,0,4.3,40.9,0,0,20,42.2,0.2,2,2.4
1999,4,12.6,2.6,0,26.8,6.6,0.9,9.6,14.9,16.4,0,3.1,1.9,10,1.2,0,2.8,1,0,0,15.8,0,14.6,0,20.2,0.6,2.2,0,9.7,1.3,0,
1999,5,12.4,5.9,5.3,0.4,0,0.1,12.1,0.7,0.1,0.7,7.6,0.1,1.6,15.1,1.1,2.7,0,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0,0
1999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,
1999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1.2,0,0,0,0,
1999,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,6.2,16.2,2,0,0
1999,11,47.5,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,6,26.7,0,0,0,0.5,0,0,0,56,0.5,0,0,0,0,
1999,12,0,0,14.4,22.2,4.6,0,0,0.2,0,7,0,0,0,0,0,0,2.7,0,0,66.7,0.7,3.5,10.3,110.2,30.7,1.1,0,0,11.9,7,0
2000,1,0,0,31.3,5.3,14.3,1.6,0.3,36.5,33.3,3.3,0,0,0,12.3,0.1,25.7,0,30.5,1.5,11.1,0.2,9.6,0,11.3,0.2,0,0,0,0,0,0.3
2000,2,38.7,2.2,6,6.7,16.2,2.6,25.4,8.4,0,36.2,5.8,1.1,0.4,118.4,55.8,0.7,1,39,5.7,0,0,0,1.7,42.7,0.4,0,12.2,8.2,1.4,,
2000,3,3,14.6,11.4,38.8,2.1,8.8,16.5,0.3,20.3,6.9,5.1,0.1,8.7,11.8,11.5,65.8,10.8,1.2,0,26.5,6.7,0.3,0,2.1,0,0.3,7.5,14.5,8.3,0.9,0.2
2000,4,1,43.4,2.2,40,0,0.2,0,4.1,0,8.2,17.7,10,43.1,0.2,33.8,3.2,0,26.7,4.5,10.2,29.7,0.2,3.2,0,18.3,11.4,1.4,0,31.6,0,
2000,5,8.1,0,0,0.6,0,3.4,0,4.4,20.9,0,0,19,0.9,0,0,0,0,0,1.9,0,0,5.8,0.9,0,0,0,0,0,0,0,8.9
2000,6,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,31.2,0,0,0,19.8,3.2,0,0.4,0,0,0,0,0,0,
2000,7,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.1,6.7,0,4.7,0,0,0,0,0,0.2,0.8,0,0
2000,8,0,0,1,0,0,0,0,0,8.5,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,9,0,0,0,0,0,0,0,0,1.3,0.9,0.6,0,0,1.3,20.2,0,16.5,1.7,0.3,0,0,0,0,0,0,0,0,0,0.8,0,
2000,10,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0
2000,11,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,12,0,0,0,1.4,0,0,0,0,17.1,0,0,0,0,0.4,47.3,76.3,2.4,3,0,0,0,0,0,5.2,18.6,0,0,1.8,0,0,0
2001,1,21.9,0,34.9,0,24,0,0,0,1.3,1.1,14,0.3,18.4,0.8,0,0,0,0,6.9,0.5,21,3.1,0,0,0,0,0,6.3,0,0.9,5.3
2001,2,5.5,0,0,0,1.6,0.2,0,0,0,8.2,0,10.6,2.4,15.4,0.3,0,9.4,11.4,3.9,0.4,0.2,13.7,5.5,2.8,0.2,0,0,15.2,,,
2001,3,29,0,26,1.7,0.8,1.1,0,0.4,0.2,0,0,85.8,32,6.2,22.8,20.1,34.3,0,0,2,0.9,1.9,0.4,11.3,0.4,0.3,3.6,0,6.8,4.3,0
2001,4,4.5,15,0,14.6,2.6,2.4,0,0.8,0.5,0,6.7,0,0,0.3,57.8,0,1.4,16.6,27.7,1.7,0.1,9.1,0,0,0,8.2,3.2,0,3.9,0,
2001,5,0,0.4,0,0,10.8,0,34.8,0,0,0,31.7,0,19,0,0,0,0,0,0,0,0.3,0,0,0,0,14.3,0,0,0,0,1.4
2001,6,12.6,1.4,9.6,0,5.8,7.7,0,1.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,32.4,8.2,
2001,7,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,27.7,0,0,0,0,0,0,5.7,0,0,0.1,0,0,0,0,0,0
2001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
2001,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,6.6,0.6,0,0,0,0,0,0,0,0,0,4.6,
2001,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,1,0,0,0,0,0
2001,11,0,0,0.4,0,0,0,0,0,0,0,1.7,0,0,0,0,7.8,0,0,0,4.3,0,0,0,0,0,0.4,0,2.9,5.7,0,
2001,12,0,0,0,47.7,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,43.4,0.4,0,0.8
2002,1,0,0,1.2,0,30,0.6,7.9,5.4,43.6,1.7,3.3,27.1,16.4,31.2,0,82.6,0.6,15.1,0.3,3.6,7.1,8.8,12.2,0,5.7,0.7,0.5,0,0,0,0
2002,2,0,8.2,0,0,0,0,24.7,0,29.9,3.5,0,42,2.1,4.9,0,5.9,0,0,0.5,0,0,0,0,0,0,6.2,4.9,0,,,
2002,3,0,0.8,3,1.3,40.4,34.7,0,18.6,19.2,0,56.7,2.2,0.3,86.2,0,0,0,14.5,3.7,8.6,4.4,6.6,0,1,0,29,0,0,0,1.5,0
2002,4,2.5,2.9,6.5,14.3,6.8,0.2,37,0,14.5,3,50,6.3,0,0,0,9,1.9,0,0,0,0,0,0,0,0,0,18,0,0,0.7,
2002,5,42.3,11.5,2.4,4.5,0,0,4.1,17,1.2,2,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0.3,5.8,4.6,0,0,0,0,0
2002,6,2.6,0,0,0,0,0,0,0,6,0,0,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2002,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5.5,0.9,0,0,0,0,4.1,11,0,0,0,19.8,0.3
2002,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,9,0,0,0,6.7,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.3,1.9,
2002,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7,0,0,0,0,0,0,0
2002,11,0,0,0,0,0.7,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6.8,0,0,0,10.8,4.5,
2002,12,0,0,0,0,0,0,0,0,8.7,2.6,14.6,0,0,0,0,0,0,0,3.2,44.3,0,0,0,0,0,7.8,0,0,0,0,13.3
